source_notice,notice_date,source_authority,parent_county,level,name,raw_name,headquarters_name,rename_note,parent_name,parent_level,publication_section,source_status,activation_status,effective_date,parent_match_status
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Maleyley,Maleyley,,,LIBOI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Degelema,Degelema,,,LIBOI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Kadakso,Kadakso,,,LIBOI SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_subcounty,DADAAB SUB-COUNTY,DADAAB SUB-COUNTY,,,GARISSA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Welhar,Welhar,,,DADAAB SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Daidai,Daidai,,,DADAAB SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Libahlow,Libahlow,,,DADAAB SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Darkenley,Darkenley,,,DADAAB SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Bogyar,Bogyar,,,DADAAB SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_subcounty,BURA EAST SUB-COUNTY,BURA EAST SUB-COUNTY,,,GARISSA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_division,Bulagolol,Bulagolol,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Hajijimay,Hajijimay,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_location,Warable,Warable,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Qolatika,Qolatika,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Muftu,Muftu,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Harajabs,Harajabs,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Daadbulle,Daadbulle,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,GARISSA COUNTY,service_delivery_sublocation,Loo-Dubay,Loo-Dubay,,,BURA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,DIFF SUB-COUNTY,DIFF SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Waradirisame,Waradirisame,,,DIFF SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,HABASWEIN SUB-COUNTY,HABASWEIN SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Shomageri,Shomageri,,,HABASWEIN SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Samatar,Samatar,,,HABASWEIN SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,TARBAJ SUB-COUNTY,TARBAJ SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_division,Haragal,Haragal,,,TARBAJ SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Kotulo West,Kotulo West,,,TARBAJ SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Kotulo West,Kotulo West,,,TARBAJ SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Harta,Harta,,,TARBAJ SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Walmarer,Walmarer,,,TARBAJ SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,WAJIR WEST SUB-COUNTY,WAJIR WEST SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Griftu North,Griftu North,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Bulla Maalim,Bulla Maalim,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Matho,Matho,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Arbajaham North,Arbajaham North,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Arbajaham West,Arbajaham West,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Bulla Bokol,Bulla Bokol,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Eyala,Eyala,,,WAJIR WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,HADADO SUB-COUNTY,HADADO SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Garbhanshanle,Garbhanshanle,,,HADADO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Dalsan,Dalsan,,,HADADO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Hadado Waberi,Hadado Waberi,,,HADADO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Tafagur,Tafagur,,,HADADO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Onasalat,Onasalat,,,HADADO SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,WAJIR NORTH SUB-COUNTY,WAJIR NORTH SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Qafole,Qafole,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Watiti Dini,Watiti Dini,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Karaduse,Karaduse,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Danaba North,Danaba North,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Welmura,Welmura,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Danaba North,Danaba North,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Fargadud,Fargadud,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Medina,Medina,,,WAJIR NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,BUNA SUB-COUNTY,BUNA SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_division,Malkagufu,Malkagufu,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Detachdera,Detachdera,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Suraya,Suraya,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Luqe,Luqe,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Detachdera,Detachdera,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Luqe,Luqe,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Bero,Bero,,,BUNA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_subcounty,KORONDILLE SUB-COUNTY,KORONDILLE SUB-COUNTY,,,WAJIR COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_division,Harade,Harade,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Kabole,Kabole,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_location,Dadabla,Dadabla,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Danyarey,Danyarey,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Jajanley,Jajanley,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,WAJIR COUNTY,service_delivery_sublocation,Kulanta,Kulanta,,,KORONDILLE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MANDERA COUNTY,service_delivery_subcounty,BANISA SUB-COUNTY,BANISA SUB-COUNTY,,,MANDERA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
