canonical_variant_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_parent_ref,parent_resolution_method,parent_product_entity_id,parent_product_source_row_id,canonical_name,attribute_1_name,attribute_1_value,attribute_2_name,attribute_2_value,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
3142413d-949a-51ab-a697-73c5f9005711,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15173,SSTL184,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 25mm,Thickness in mm,1.5,piece,1,piece,1 piece,8.97,,,,,,,23-13 17 11 11,05 50 00,,,03.030,417dfda11e3c64f26c51f5be6d64fac57872c7c8a4f833a7ea62f055ec367cc2
89801647-300c-590a-8e7b-87ade548c187,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15174,SSTL185,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 25mm,Thickness in mm,2.0,piece,1,piece,1 piece,11.87,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8513d314d1be7d03ed183246d58cf99608b73b8ed6f497188135b12e81ff70ec
3c9bfe7b-eb5b-5c6a-ac95-7adc844b86c5,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15175,SSTL186,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,40 x 25mm,Thickness in mm,3.0,piece,1,piece,1 piece,17.52,,,,,,,23-13 17 11 11,05 50 00,,,03.030,864542eb7dab1410bd07e74c44ec9724b8ec590ee3e1eb952aca763a6a39df54
6beca725-b344-59ce-a735-bae50648f4ef,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15176,SSTL187,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 10mm,Thickness in mm,1.0,piece,1,piece,1 piece,5.6,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0ecc4ce75bc7d73f1a92a6a8cbf77c8b9b8125f98d57e9df20d44d71832a22ab
bf042445-3e3d-5c35-b5df-121b7df07f8e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15177,SSTL188,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 10mm,Thickness in mm,1.2,piece,1,piece,1 piece,6.67,,,,,,,23-13 17 11 11,05 50 00,,,03.030,59a3c3fcab24dc29b6ab47b12022a3b2d4db01ff887a8b592cc7b04923d71957
92fc8a3e-d69a-5b26-9824-bc84a2b0113f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15178,SSTL189,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 10mm,Thickness in mm,1.5,piece,1,piece,1 piece,8.27,,,,,,,23-13 17 11 11,05 50 00,,,03.030,34bd82533d5d11477e48ff8d7ec21db997a2ef3b01821c76153b61e92cbf2191
d95f3b75-23d8-5102-9bd5-1716b3aa5b40,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15179,SSTL190,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 25mm,Thickness in mm,1.0,piece,1,piece,1 piece,7.02,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c05ee301b5cd5b62b6f8f7f43b865de214ff751a6df683b376bf0e1bf55657bd
c60add94-6467-5011-9d59-801b0df7700d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15180,SSTL191,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 25mm,Thickness in mm,1.2,piece,1,piece,1 piece,8.36,,,,,,,23-13 17 11 11,05 50 00,,,03.030,4cc4087deee4289f6d6b7e7534fc49fbee9469ba973c688d09a8de836ff4ddcb
a6791a25-4ecb-5ad1-a73a-99cfd18144ea,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15181,SSTL192,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 25mm,Thickness in mm,1.5,piece,1,piece,1 piece,10.39,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b3ea17de4ac4f160a01f03083f58856ed4c77739663e687005c938fa81bc174a
3840278e-a171-5d00-b2e8-98d1a999455b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15182,SSTL193,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 25mm,Thickness in mm,2.0,piece,1,piece,1 piece,13.75,,,,,,,23-13 17 11 11,05 50 00,,,03.030,facb170f4ebf7e69829c95182c464124e65b158c619868022f1beb37f114cfd1
dc6bebf8-f39c-5cf4-899c-2974dcbe27cb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15183,SSTL194,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,50 x 25mm,Thickness in mm,3.0,piece,1,piece,1 piece,20.35,,,,,,,23-13 17 11 11,05 50 00,,,03.030,449532fdc9cf5fd6d37502fb4c39a7e233c28606b1e6faa3d4e6de40d32d1dd5
96d9255d-bc20-5840-b3a6-61582b22e9e8,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15184,SSTL195,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,60 x 40mm,Thickness in mm,1.2,piece,1,piece,1 piece,11.19,,,,,,,23-13 17 11 11,05 50 00,,,03.030,f3774108d348a47afa9dc89fb5f8b58a72cb68f63f646ed7b30f357b4a209fe3
a48fa7e9-c057-5930-8354-6e901d24caa3,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15185,SSTL196,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,60 x 40mm,Thickness in mm,1.5,piece,1,piece,1 piece,13.92,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a7ee4674194b10b41a7dfa94e45f9daab8df219dac2d2bf420efe5725f3c4b52
c9c57eda-cc10-5169-b8dd-06fe0fb9ea38,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15186,SSTL197,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,60 x 40mm,Thickness in mm,2.0,piece,1,piece,1 piece,18.46,,,,,,,23-13 17 11 11,05 50 00,,,03.030,753be77fbee5c34c1d7d28485475c5f19dd27f1fd424c44175724ba79c22f5f2
b6e6f22e-91b1-5f6d-9cad-327d624a8f71,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15187,SSTL198,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,60 x 40mm,Thickness in mm,3.0,piece,1,piece,1 piece,27.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1688430c5a2961ed584758ee3b1f5fdf0d096bb9894af32ae01afb074ad78b2f
62f7e4f1-17f1-587b-86ab-c88e76d5f044,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15188,SSTL199,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,60 x 40mm,Thickness in mm,4.0,piece,1,piece,1 piece,36.17,,,,,,,23-13 17 11 11,05 50 00,,,03.030,91f61e12ed5a5e6ef95ebba386cd0812c1c6b2795b0b1c8e084f0ee1bcb7aa76
9aa76e0f-8a55-56dc-b672-0c194ec10570,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15189,SSTL200,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,75 x 50mm,Thickness in mm,2.0,piece,1,piece,1 piece,23.17,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1fcb6d6c0423a9447f2b484f7d3ea0d927db14e44cfff439375223b23f660381
7adf907b-c298-521b-86c5-fe294064c29e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15190,SSTL201,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,75 x 50mm,Thickness in mm,3.0,piece,1,piece,1 piece,34.48,,,,,,,23-13 17 11 11,05 50 00,,,03.030,9a6cfd9495ef1fc623d1b32f8cdd0f5321f7982f23ca3d131c50ae859cd311b5
98e33bd5-95eb-5c37-a2b2-ad47a673005e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15191,SSTL202,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,75 x 50mm,Thickness in mm,4.0,piece,1,piece,1 piece,45.59,,,,,,,23-13 17 11 11,05 50 00,,,03.030,12448db7849d540a7e32e0c5c7642235580b5b3857353d49aaa23a5f7d3708d3
4a488d8f-bcbd-5f04-85c8-315927a8cf12,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15192,SSTL203,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,80 x 40mm,Thickness in mm,1.2,piece,1,piece,1 piece,13.45,,,,,,,23-13 17 11 11,05 50 00,,,03.030,df78d2308b09c4e20b31132a047ea328a0f308bdb514073b52be0bf4011ae1ad
d03dc924-60ac-5a57-b122-09ebd504f4ff,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15193,SSTL204,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,80 x 40mm,Thickness in mm,1.5,piece,1,piece,1 piece,16.74,,,,,,,23-13 17 11 11,05 50 00,,,03.030,936b31d1f036475c1f4eb502b361e480e4f425fd4a3a242c0665877ffa25a902
502c47d2-5172-53f9-abe5-93b03f8b3163,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15194,SSTL205,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,80 x 40mm,Thickness in mm,2.0,piece,1,piece,1 piece,22.23,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7610518b9d39fc177e0d24f5cf360653d3cd674fde85b714ce8f9c5ec186510a
8d03ffb1-b3df-536e-b815-22be1186a9d6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15195,SSTL206,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,80 x 40mm,Thickness in mm,3.0,piece,1,piece,1 piece,33.06,,,,,,,23-13 17 11 11,05 50 00,,,03.030,25e293eadcc91c75c4c56d17a87344992e9ca286c34996533aad0ccce8323e7f
cd6bad0b-1cf0-5353-834b-a9437dcfac96,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15196,SSTL207,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,80 x 40mm,Thickness in mm,4.0,piece,1,piece,1 piece,43.71,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d75f1eb61e84f073af6617388fc75c0195835436119cc7cce6e097047c6ca4ba
54aaa192-6b42-500b-8abd-159e138646ce,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15197,SSTL208,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,100 x 50mm,Thickness in mm,2.5,piece,1,piece,1 piece,34.5,,,,,,,23-13 17 11 11,05 50 00,,,03.030,999cd92c11139f57a58dac383a713126af1adb5fb2268671ae9ec5c32bc61db4
b2a75774-d474-58a2-827c-21d0b894aa62,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15198,SSTL209,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,100 x 50mm,Thickness in mm,3.0,piece,1,piece,1 piece,41.26,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b1e07713a0890d5f37ebda95c0320fc803900d2aad1a873696ee53c7c0a5e028
92a19202-786d-54e0-84cc-3c7e76158ad0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15199,SSTL210,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,100 x 50mm,Thickness in mm,4.0,piece,1,piece,1 piece,54.26,,,,,,,23-13 17 11 11,05 50 00,,,03.030,c3b5c3893a59a652ba10f7ba44626a4be64c019a92fcfb5fb84bbd752364d07c
3525ea09-d319-52fe-adba-9c92275fcfb7,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15200,SSTL211,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,100 x 50mm,Thickness in mm,5.0,piece,1,piece,1 piece,64.76,,,,,,,23-13 17 11 11,05 50 00,,,03.030,9b4496009e8213c8eeee939747bc51bb9bed84be93826d0e8259aa0f94ba4dab
b2b1780f-6da8-50d9-b7e4-d82155119e8d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15201,SSTL212,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,100 x 50mm,Thickness in mm,6.0,piece,1,piece,1 piece,77.72,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d6ff2e21d64dce3aba08662f625f9b0d7a2ed89f37222f200a4eb1b573121535
9454de4e-a1cf-591e-99fe-65a7a79abf93,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15202,SSTL213,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,125 x 75mm,Thickness in mm,3.0,piece,1,piece,1 piece,55.39,,,,,,,23-13 17 11 11,05 50 00,,,03.030,3c5271a9f3cbc55915ab3d65334f04740e8cf0a7911bb7fcd1ae843e4cdef096
363f12f7-a107-5030-a636-e82b62895176,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15203,SSTL214,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,125 x 75mm,Thickness in mm,4.0,piece,1,piece,1 piece,73.1,,,,,,,23-13 17 11 11,05 50 00,,,03.030,233f7c8ce3c7e3ce00e934d920a2b6ba5b7e3f645a4d8e532defc498e2d14e6f
20397877-b960-57f7-bee1-0613acc1df68,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15204,SSTL215,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,125 x 75mm,Thickness in mm,5.0,piece,1,piece,1 piece,88.31,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b0e5dbd7a3ace29bb1261c55302ae9d04733932671c27ad9054222fc57122cd3
8e101fd4-defe-56ab-94f7-7fb19caef9fc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15205,SSTL216,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,125 x 75mm,Thickness in mm,6.0,piece,1,piece,1 piece,105.98,,,,,,,23-13 17 11 11,05 50 00,,,03.030,5465f8475432a0d3ff925257fba5270778e9f42faeb865daf355c791272495d2
4ca2cb58-dedf-599c-9418-348c2520a943,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15206,SSTL217,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 50mm,Thickness in mm,3.0,piece,1,piece,1 piece,55.39,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ea5fc6cbc5b6076aef46aaf5029109f5f8d660b36d55b09cf17461bf4b89c7e9
4c2d73d6-ea6a-5d99-bbe1-2462e6c77db9,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15207,SSTL218,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 50mm,Thickness in mm,4.0,piece,1,piece,1 piece,73.1,,,,,,,23-13 17 11 11,05 50 00,,,03.030,83d560845f175f200e96de7859f7a1f0f729478ee6e39520ad5c4868c9141f2c
abce39f8-d817-564e-b041-f7cb181842b6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15208,SSTL219,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 75mm,Thickness in mm,3.0,piece,1,piece,1 piece,62.45,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1b1205bd45678d26d95b63e3d6990617365edda60eb2efa09ac2fe2c1bc573b6
418e6b10-2a43-5d87-b404-0cdc84d099cf,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15209,SSTL220,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 75mm,Thickness in mm,4.0,piece,1,piece,1 piece,82.52,,,,,,,23-13 17 11 11,05 50 00,,,03.030,4ec96059d63b7dc17760703445e6c938677f932c0ba5a9d55ca493aff17ae886
6146c65f-dc8f-516c-9b11-3f1ae397e239,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15210,SSTL221,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 75mm,Thickness in mm,5.0,piece,1,piece,1 piece,100.09,,,,,,,23-13 17 11 11,05 50 00,,,03.030,682d58ff42693d47eb15c1680f95d980b22e8833e23fadbe1db3ddc46bef25d8
3199ffe9-3b9a-5aa9-9ff3-96141af83f8e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15211,SSTL222,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 75mm,Thickness in mm,6.0,piece,1,piece,1 piece,120.11,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b8b58b88216261ba9e4327c9e6fb4083525e3fb220fa0adf6d4b13ef3acc93cf
5aead517-de6b-5902-9766-a3ac7e90a220,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15212,SSTL223,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 100mm,Thickness in mm,3.0,piece,1,piece,1 piece,69.52,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d29ae9b525fc3569bd2b383c825f90eae943c848df55d41b2513498f1902ad37
9b1a208d-3462-5ab7-b92e-44f89f082b97,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15213,SSTL224,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 100mm,Thickness in mm,4.0,piece,1,piece,1 piece,91.94,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a9e4838fe813f97a19da7fc060d4da5886aa909ebf64bb78e475181359588df9
5854c689-7f4a-5310-bd77-64cee64c51f1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15214,SSTL225,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 100mm,Thickness in mm,5.0,piece,1,piece,1 piece,111.86,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7cd86b69adffdc2ce0783d1470332dc6384fde057a3031a3245b3192ab9468c3
e75e1794-d890-5c53-b773-25962fbbc6ec,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15215,SSTL226,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,150 x 100mm,Thickness in mm,6.0,piece,1,piece,1 piece,134.24,,,,,,,23-13 17 11 11,05 50 00,,,03.030,41a36fe32f6d11058e85c46d8080c81e6a306b6db4d2438efceca753e99b571c
aafea685-6d50-5d29-8051-69d5f5e121e1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15216,SSTL227,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,200 x 50mm,Thickness in mm,3.0,piece,1,piece,1 piece,69.52,,,,,,,23-13 17 11 11,05 50 00,,,03.030,cae7f58db44e4b7980f03a09be2be2e475ef5ff8215b750770bc619408d96ec6
0cb37182-d9d9-50e3-8b2d-fa1eae7e89a1,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15217,SSTL228,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,200 x 50mm,Thickness in mm,4.0,piece,1,piece,1 piece,91.94,,,,,,,23-13 17 11 11,05 50 00,,,03.030,392c9ce2b3512e24aa72aaeaefbd40c87cb3fc411e5a237a53c4e5884cf14891
6ff69cee-c8d7-549c-9064-28757f1d1eda,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15218,SSTL229,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,200 x 100mm,Thickness in mm,4.0,piece,1,piece,1 piece,110.78,,,,,,,23-13 17 11 11,05 50 00,,,03.030,f01a79a7a1c6d49cde3f625549313b2b88cdc23a2a55456c7b56853787e38517
9fc028a8-4119-599c-b16a-bf5ae1c17112,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15219,SSTL230,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,200 x 100mm,Thickness in mm,5.0,piece,1,piece,1 piece,135.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,fc9e814dd5d4a3bcf1bc9f3e15d8d2c21be08d0d5d71c66f302a9130172e0a54
8859d72c-02e0-59e7-92b7-d375e8cd945c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15220,SSTL231,SSTL168,unique_parent_sku,3b3c3d01-4acf-5152-9e48-6ba1655e89d5,15157,Rectangular Hollow Section,Area of Section,200 x 100mm,Thickness in mm,6.0,piece,1,piece,1 piece,162.5,,,,,,,23-13 17 11 11,05 50 00,,,03.030,51256c1cdbac6636454d743bb849a64f545aaa5e62ebab4da3a9600e1acc1e0b
01e09c2e-7093-57ea-91c9-6237df0e9cc2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20694,PPR002,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 20,Diameter in mm,20,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,1ebc645ca6e0b44ab1b63387793b307973befa2d8a5982b384c6a9d4a3750fc3
87a8b160-cb9f-5b38-9b0e-a4aa67c9706d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20695,PPR003,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 25,Diameter in mm,25,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,93926ccb190475e2383045201bf640c3da54bcab96995a0c0b89723a90783a04
3a4a2980-d1f4-5424-b88a-416d97c63c45,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20696,PPR004,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 32,Diameter in mm,32,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,673d2cb1b0a79c5aebe782f503aa3329fcc6420774fb6514f0705d4c3268188c
bc4d7372-f5a5-5401-a08e-fbe4565356ee,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20697,PPR005,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 40,Diameter in mm,40,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,59dcd04a64770e48f743110e246730c618bbf7d1ecf463bc266f2700064aa126
82052c62-1cf8-5adf-a276-2fdaf51eb048,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20698,PPR006,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 50,Diameter in mm,50,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,12cde8fc489f779f1e8f192f03cdc92d911a2279343a2ece9a14785b6e8a2281
f8301666-7890-5e4a-8f3d-cfee24b81d14,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20699,PPR007,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 63,Diameter in mm,63,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,8306e336d2ea5459c654acc3362ff5d1b5d44faeb283dd7c635121e3d865f252
120e8ce8-537a-50ef-8142-e65f622debfc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20700,PPR008,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 75,Diameter in mm,75,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,0ec7fd968984edc7fca6edf7f9ef0330f4dc528d56efcab4994240064a9ba43a
53fbf265-8221-5670-a84d-22895bd0768c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20701,PPR009,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 90,Diameter in mm,90,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,8ae8535e8979e6a1098549533ea326596637f978ea8fd2fca3d432059736ed9f
3a3e222b-b63f-50e2-976a-70fbb0d6f0ce,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20702,PPR010,PPR001,unique_parent_sku,4a3ec1fd-1adf-520e-9d65-875d9cc9550d,20691,Ppr Pipes - 110,Diameter in mm,110,,,piece,1,piece,1 piece,,,,,,,,23-31 35 00,22 10 00,,EC010882,05.050,0f2be01bec1e9df8b7ac7bc353f2e3cc2b5c6751e5b49ecf3d9a19825325d800
7f12efd2-358b-57d3-81a4-88e5f7362d28,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,20733,PPR042,PPR041,unique_parent_sku,42b888e1-c616-5f56-a05d-794c56742e4a,20721,Tee - 20,size in mm,20,,,piece,1,piece,1 piece,,,,,,,,,,,,,64a505615d5cb3eeca06a82bfea69ce43616b209ff413c530aeeb3cc814e5fec
