canonical_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_type,canonical_name,published,catalog_visibility,tax_status,source_in_stock,canonical_brand_external,product_family_external,categories,tags,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
def369b1-36d2-510e-9ec7-579e16cb6517,Product,master_canonical,wajenzi-master-catalogue-v1,11043,TA64,simple,Diamond Cutting Disc 9” Continous Ceramic,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,23-15 17 13 13 13,09 30 00,,,04.060,0d5055f87681458a07ed90e50912844f0f50c9de704d6e159dc72cf430f22342
fa02eb4b-986b-50eb-b75f-ecc6f2990a9f,Product,master_canonical,wajenzi-master-catalogue-v1,11044,TA65,simple,Diamond Cutting Disc 9” Segmented Eco,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,,,9dad3e48b8b518cdf6bf73b26df3d314d5c4150efb01f17a0c9b1957509b1781
d3252b4d-f44c-5b6f-9d18-bda3cddfb529,Product,master_canonical,wajenzi-master-catalogue-v1,11046,TA66,simple,Diamond Grinding Turbo 4-1/2”,1,visible,taxable,1,Stanley,tools,Tool accessories,"Abrasive and Grinding, stanley",piece,1,piece,1 piece,,,,,,,,,,,,,6372728d5e337e857a079d891a929ad49ad3f81e90a4c7f9f925a1ed87138ecf
dc4d5428-213c-5c33-ae04-9161cc49f50d,Product,master_canonical,wajenzi-master-catalogue-v1,11048,TA67,simple,Double Ended Bit – Flat & Star,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,,,b2d168eb5890bf70a9e447562f3f3865b1897e07c3c9ba078e453df3b9295978
67639765-89b6-5863-af4b-f722a38eb8d1,Product,master_canonical,wajenzi-master-catalogue-v1,11050,TA68,simple,Double Ended Bit – Star,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,,,9f836112384edd734d41356785b64295a3c6d07c01c8133e2602129ced5f0c94
61e56e6b-75a8-5674-9b8b-c243f9a426f9,Product,master_canonical,wajenzi-master-catalogue-v1,11052,TA69,simple,Double Ended Bit 10pc Gold 110mm –star,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,,,710bd8d1bf26fb4060fd477131d47829e3c448356211958778abbe89735d8b44
9857a990-bf57-55d3-9405-30908cdca2ff,Product,master_canonical,wajenzi-master-catalogue-v1,11054,TA70,simple,Double Ended Bit 10pc Gold 65mm –star,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,,,59eae26d4fbd38bb82711533a815c4fb4d15666d1c776e7f323673c654a4dff6
1d73fb58-4821-58ce-82b4-3fc20ad3c79a,Product,master_canonical,wajenzi-master-catalogue-v1,11056,TA71,simple,Double Ended Bit10pc65mm –star,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,,,5511b7634ef0f7cb0407a39d786d815190088bcbffdc4ff9876667567e502ce3
fe638c37-c541-5121-87c6-8c4a80fdae4a,Product,master_canonical,wajenzi-master-catalogue-v1,11058,TA72,simple,Drill Bit Auger 16x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,1.6,45,,,,,,,,EC000945,,913297c5d7593b0397f303279bd78c1939faa1710b33f596522e6212f9c64c40
5ca9d1bf-3de6-5c99-aa6e-36ac65abcdb8,Product,master_canonical,wajenzi-master-catalogue-v1,11059,TA73,simple,Drill Bit Auger 18x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,1.8,45,,,,,,,,EC000945,,ccc1ae6d41e3b7b0732e8c284a6b8419e7aa647f32072ceae4e409f473ab507a
95e9714a-21b1-57c0-a509-047798ac041a,Product,master_canonical,wajenzi-master-catalogue-v1,11060,TA74,simple,Drill Bit Auger 20x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2,45,,,,,,,,EC000945,,039d79803cd583f5ee948029e7559e88cc982dc4041d3eee1297d20dee3b9ae1
40d18e55-7b32-5054-9f57-f67fe8f99090,Product,master_canonical,wajenzi-master-catalogue-v1,11061,TA75,simple,Drill Bit Auger 22x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2.2,45,,,,,,,,EC000945,,18f96fa7305ff4c56c05160a03e4aab27b8bc1df12b52b0a483ff0ca8e909d5e
280ded6b-2716-5235-b64b-b934bb0db1d9,Product,master_canonical,wajenzi-master-catalogue-v1,11062,TA76,simple,Drill Bit Auger 24x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2.4,45,,,,,,,,EC000945,,eeb6bb2a6a0b088f0d87cfb28fc8115d3354458913f044bb8d32836987dd53e5
ccc0ff11-8a44-54dd-8a73-2f4e8cae0bb8,Product,master_canonical,wajenzi-master-catalogue-v1,11063,TA77,simple,Drill Bit Auger 26x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2.6,45,,,,,,,,EC000945,,ec61fabf2a581efc47cab9793b60e31fec072da1dc5a3b3efbf9e2004735b1a1
cb7da9f6-a1ed-55e0-9ca9-f414f5d80d04,Product,master_canonical,wajenzi-master-catalogue-v1,11064,TA78,simple,Drill Bit Auger 28x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2.8,45,,,,,,,,EC000945,,985a72d03c101aba48622513bd7fdb22fe67b1cfd7d4c06a049ea1280769de12
2ff786b3-508b-5c06-8bf1-b8c1fbc2d497,Product,master_canonical,wajenzi-master-catalogue-v1,11065,TA79,simple,Drill Bit Auger 30x450mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,3,45,,,,,,,,EC000945,,3559b73b933a00330a5861d1fa588c122500cc1fe9618c74b23aea8e6fac8d92
9ac3449b-c0a6-5be1-9f9d-72a73688a820,Product,master_canonical,wajenzi-master-catalogue-v1,11067,TA80,simple,Drill Bit Brad 10mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,4529daf4bd06ffdb7058d0543ba589673169f2ce0ab8b909ae30b5e86f7c06d5
a41109df-4b3e-5a5e-931e-58cfcc150ba5,Product,master_canonical,wajenzi-master-catalogue-v1,11068,TA81,simple,Drill Bit Brad 12mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,01d810e05b73c089de21f56a5125b1e0a3cc8c4f429d04c08334eb559fa9f6ff
6a069464-e632-5d27-b9f6-b8ae5104cf16,Product,master_canonical,wajenzi-master-catalogue-v1,11069,TA82,simple,Drill Bit Brad 6mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,3d60dd264a7cdd7b6251c74f194530e5d3d2536cf8d96994da4f7831bb6a3957
94575e65-ebda-5ccd-a5e4-46c5154490ea,Product,master_canonical,wajenzi-master-catalogue-v1,11070,TA83,simple,Drill Bit Brad 8mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,c48cf78e84c58646d621104f0c1592ffe4dd7231a19d44a9445b187a3eea6aef
0f05ca86-436e-5d52-822c-2d3b6ca7b10a,Product,master_canonical,wajenzi-master-catalogue-v1,11072,TA84,simple,Drill Bit Hss 7-Pcs Set 1/16″-1/4″ Hs,1,visible,taxable,1,,tools,Tool accessories,,set,,set,set,,,,,,,,,,,EC000945,,366f25d7a811cbd8992897ef9d68ee2e2b5d0389ee57dc3b22646fea452af7e4
822de266-790a-54cc-867b-78a40f03c1d3,Product,master_canonical,wajenzi-master-catalogue-v1,11074,TA85,simple,Drill Bit Hss Pointeq 1-10mm 19pc Set,1,visible,taxable,1,,tools,Tool accessories,,piece,19,piece,19 piece,,,,,,,,,,,EC000945,,0712743a31bb410b6808da38e02e63a623bdbb18d61cf12964bf7c15f5697c86
3ae1c4e7-264a-50fa-9402-6b02a279eafc,Product,master_canonical,wajenzi-master-catalogue-v1,11076,TA86,simple,Drill Bit Hss Pointeq 10mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,69e04098fd70c4f4e14f2018ea0b82e719f9020425f8d9f217080ba81991f8b5
cefb9f3c-a129-5370-82ad-5bc11dd71472,Product,master_canonical,wajenzi-master-catalogue-v1,11077,TA87,simple,Drill Bit Hss Pointeq 3mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,105fb9088a9c392832cb4e8baa851a1e50517846cb90c59ee39445847fc16dfb
620c272f-9707-5dda-8c99-8a400aef7eec,Product,master_canonical,wajenzi-master-catalogue-v1,11078,TA88,simple,Drill Bit Hss Pointeq 4mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,d8b4ccc5ac6be16b1a3a597746b3010cd67456f06995585b6ce28c77244f3365
a714e0f9-9903-5b81-b671-230640cded99,Product,master_canonical,wajenzi-master-catalogue-v1,11079,TA89,simple,Drill Bit Hss Pointeq 5mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,983a257cd9e1bd8b060139a7d62205777a89991affd9307546bfea868ac42d55
b461c5b8-6ef9-56f9-b341-d0ef5453bf28,Product,master_canonical,wajenzi-master-catalogue-v1,11080,TA90,simple,Drill Bit Hss Pointeq 6mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,e9d050202d4fad634c1353314ac88d1b3336af73b518d9cc3161b9ea08f4391d
5800067b-d25c-5d49-8bde-c163ba35bff1,Product,master_canonical,wajenzi-master-catalogue-v1,11081,TA91,simple,Drill Bit Hss Pointeq 8mm 10pc,1,visible,taxable,1,,tools,Tool accessories,,piece,10,piece,10 piece,,,,,,,,,,,EC000945,,0a369f16320f4e062ac127472289b5f71285185454c56c3b4809074bd2e8a506
aa4f3d38-0f4e-58ec-bfed-c1df79b5dc8e,Product,master_canonical,wajenzi-master-catalogue-v1,11083,TA92,simple,Drill Bit Hss Pointeq Reduced Shank 14mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,c1d080e670a97b4fc17d3f6aba572c20be9b7d0a5e467588db65adf3d93a99a6
7212c941-d687-54ac-a95a-32485f18a043,Product,master_canonical,wajenzi-master-catalogue-v1,11084,TA93,simple,Drill Bit Hss Pointeq Reduced Shank 15mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,da5b346fa22486c43f4f44863ddaf50b700268345b6805488b5b32e6d029514d
0d796155-c88e-51a9-a795-70aaa205415a,Product,master_canonical,wajenzi-master-catalogue-v1,11085,TA94,simple,Drill Bit Hss Pointeq Reduced Shank 16mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,51f48ab12fb1462c5f45858cb0fe10b7c62d1c0b51363d1e25e67f3ec688be61
efeeb8e4-f711-584d-b639-1c2683692d06,Product,master_canonical,wajenzi-master-catalogue-v1,11086,TA95,simple,Drill Bit Hss Pointeq Reduced Shank 17mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,529c4b3337efc35d46ee1634e20c9367b1eb61a2e7a9ccc31c3704e55503d500
ec54d613-90b1-5088-893e-0baec72009bf,Product,master_canonical,wajenzi-master-catalogue-v1,11087,TA96,simple,Drill Bit Hss Pointeq Reduced Shank 18mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,eb3a3d0bee0dcdbd59e21b5b94baa91268507ccebeb8747aa8cad719cee25952
46b7c053-0c81-5ffa-92bb-b817d8fe5929,Product,master_canonical,wajenzi-master-catalogue-v1,11088,TA97,simple,Drill Bit Hss Pointeq Reduced Shank 19mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,7381008cdffdb36ec68a31cf6783e5156ac77925c981b0ede7c02f760ca69289
93767c8b-b31d-5cc6-bbb6-bcc5e106d7ca,Product,master_canonical,wajenzi-master-catalogue-v1,11089,TA98,simple,Drill Bit Hss Pointeq Reduced Shank 20mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC000945,,f5001cb856b155ae2da47c5908268523f7f705925db4c32a1b07724db7aa47ba
af790e00-50f6-5a7c-a5a1-c3c9787437ff,Product,master_canonical,wajenzi-master-catalogue-v1,11091,TA99,simple,Drill Bit Hss Probox-Co1-13mm 25pc Set,1,visible,taxable,1,,tools,Tool accessories,,piece,25,piece,25 piece,,,,,,,,,,,EC000945,,8c6c3c1df0da73450e0372d05473acf653b9bebc16afe0105c50ebade6b996e9
4636102f-7137-5c27-a59c-9ce2c5c5ac6b,Product,master_canonical,wajenzi-master-catalogue-v1,11093,TA100,simple,Drill Bit Masonry (Cyl-3)10 X 80 X 120mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,e07e191f4f5843c1c5f0d94192e1ace4cd9555f6d1b15aedf7b0751d8691b07f
b84b6b81-d7bd-5708-9040-d9a5848610a2,Product,master_canonical,wajenzi-master-catalogue-v1,11094,TA101,simple,Drill Bit Masonry (Cyl-3)12 X 90 X 150mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,462d6aafb936a3fd3d0770ec6cc03ba326e4d8d4adc7e787cc1948fe9f016f40
bf5e39bf-c99a-5413-9849-1193324d39e8,Product,master_canonical,wajenzi-master-catalogue-v1,11095,TA102,simple,Drill Bit Masonry (Cyl-3)14x 250 X300mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,825320518ddd918fcfa5aa836c912d7c87128e99e7938eae13c75ae83bd357a7
3b1ec26c-c9a7-54b7-8b19-eb077e735544,Product,master_canonical,wajenzi-master-catalogue-v1,11096,TA103,simple,Drill Bit Masonry (Cyl-3)6 X 60 X 100mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,541eb0ebf0793c8c897210bcc6310b3a5da33816d68dcca75dbdcc160eb9ea69
546cafb2-d8dc-5e6d-8008-3ee7775c4f4f,Product,master_canonical,wajenzi-master-catalogue-v1,11097,TA104,simple,Drill Bit Masonry (Cyl-3)8 X 80 X 120mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,b50716afcda5d2a60e92fd8c194f3d02849f3b68a9e93689b0a8825c89634222
9f2339bd-e7a8-5454-b200-28924d5286b8,Product,master_canonical,wajenzi-master-catalogue-v1,11098,TA105,simple,Drill Bit S.D.S Max Chisel Flat 25mm X 400mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2.5,40,,,,,,,,EC004332,,2c2747ccd1e99f6ef8d21112ee6118b44ac11224897d5c5af39de397f93e267b
7fdcdc8f-bc9e-599f-9b61-e1dd0d6c8644,Product,master_canonical,wajenzi-master-catalogue-v1,11099,TA106,simple,Drill Bit S.D.S Max Chisel Pointed 400mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,2dd635b9d8ab09905766eab8395938af988f3578fc30bb29b5be1691010295f3
9970ed96-9dc3-5df8-9b7e-636de0a28a32,Product,master_canonical,wajenzi-master-catalogue-v1,11100,TA107,simple,Drill Bit S.D.S Plus Chisel Flat 20mm X 250mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2,25,,,,,,,,EC004332,,ff69e436b4f11453b5259bb3177211eed2fddfabb30e4a94f3a04c89d676ee7a
b385acf1-a302-5e7b-8ee8-8507afe09404,Product,master_canonical,wajenzi-master-catalogue-v1,11101,TA108,simple,Drill Bit S.D.S Plus Chisel Flat Long Life 20mm X 250mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,2,25,,,,,,,,EC004332,,5e7f1f8012df7e22212251b6ef53a68fd473e890d6ad1a34d2ee0da30ae598bb
23b9ac6c-ac71-5cd3-8642-9ac2fe4e787c,Product,master_canonical,wajenzi-master-catalogue-v1,11102,TA109,simple,Drill Bit S.D.S Plus Chisel Pointed 250mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,de6d8d56c2cffac4a42c140b234548990fbd09c8ceb8a76f57db2fca4feb4f28
c4be1466-1ee3-5fbd-9de1-7d2bc29a4c42,Product,master_canonical,wajenzi-master-catalogue-v1,11103,TA110,simple,Drill Bit S.D.S Plus Chisel Pointed Long Life 250mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,585588756d88ecf1e11ec3367614992643ddecaf79e10b96f72de7c7311ebc1b
618eb693-6d5e-57ef-9221-139e61a9e650,Product,master_canonical,wajenzi-master-catalogue-v1,11104,TA111,simple,Drill Bit S.D.S Plus-1 10 X100 X 160mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,07ccc1f11b97fd9ba81b1eab161c4c7646498e313f864d95f13e8a785074e45c
0ef8ae0e-0c89-58c6-8752-9fb9af647e4b,Product,master_canonical,wajenzi-master-catalogue-v1,11105,TA112,simple,Drill Bit S.D.S Plus-1 10 X100 X 160mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,ffd66c047182430748fb27163a65beb9c9f5aab74e3391742eb4a1c383aedcd6
e26e0486-ae73-5af5-8407-d97d616c7ffa,Product,master_canonical,wajenzi-master-catalogue-v1,11106,TA113,simple,Drill Bit S.D.S Plus-1 12 X 150 X 210mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,df8760949e8db1f54f3d5cf40d1731f3468cfcea8ae4348ac3d200601a232be4
f5684a9c-a8c8-5ea0-a46c-c81f959ade17,Product,master_canonical,wajenzi-master-catalogue-v1,11107,TA114,simple,Drill Bit S.D.S Plus-1 16 X 150 X 210mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,a5b34fc8d66b289d55b7fbeffc73d0d96fd635fcaa8f369aae9c2bef9b8b7a08
a9e2b1bc-42a3-5ffa-8aa3-b3c6324ba288,Product,master_canonical,wajenzi-master-catalogue-v1,11108,TA115,simple,Drill Bit S.D.S Plus-1 16 X 250 X 310mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,4c11265130e9ba9e0d34a47f67051d3c742fc4e686648d56e642304455263b24
6e344419-51e3-5f7c-b016-af5444a1e105,Product,master_canonical,wajenzi-master-catalogue-v1,11109,TA116,simple,Drill Bit S.D.S Plus-1 18 X 200 X 260mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,f1ffbd3d6e8ea50853bb44f41a51b5f45373d9cec53e108ccdae140e847b4342
14ef7c5d-38ad-5565-ac45-faffc33df5b9,Product,master_canonical,wajenzi-master-catalogue-v1,11110,TA117,simple,Drill Bit S.D.S Plus-1 18 X 400 X 460mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,6fc2289f0851d5e2fc73ef4a27758c2991f1893d668460c27ba5b0e0e8a54517
6bdcb9d4-66ec-5671-b6ba-b648c606217d,Product,master_canonical,wajenzi-master-catalogue-v1,11111,TA118,simple,Drill Bit S.D.S Plus-1 20 X 200 X 260mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,a14595d0c179435868b0a61c0b79153c0b331666f4bf4ebdc2f33e24e3289d41
e34acb8d-e001-55be-be5f-1d22977b87a6,Product,master_canonical,wajenzi-master-catalogue-v1,11112,TA119,simple,Drill Bit S.D.S Plus-1 20 X 400 X 460mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,e1fb2e030368ecc069cafc5cf474e6e9e053e16989d8d180aa9326af5ef2fd73
c126d193-7e32-5c84-935f-93141a666ca3,Product,master_canonical,wajenzi-master-catalogue-v1,11113,TA120,simple,Drill Bit S.D.S Plus-1 6 X 100 X 160mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,84761aaff3794e008b757529d97728d9cfd7c74fc146ea840560cc92ff8e856e
99e887f5-7440-564a-8de2-0e212717e558,Product,master_canonical,wajenzi-master-catalogue-v1,11114,TA121,simple,Drill Bit S.D.S Plus-1 6 X 150 X 210mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,a4f8ae427efae1343eeafbe4831650a2bdcf0233d0cf8ef13652c2865726f373
0991fde9-6900-505a-9711-6038d4f9f98e,Product,master_canonical,wajenzi-master-catalogue-v1,11115,TA122,simple,Drill Bit S.D.S Plus-1 8 X 100 X 160mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,d0f137939b0b3f68b6984f2f321e2b8adbe764e8bdedf42468c9dbe7a0142d2f
c4dfa1d1-19f7-5f53-b357-c3133fb5600a,Product,master_canonical,wajenzi-master-catalogue-v1,11116,TA123,simple,Drill Bit S.D.S Plus-1 8 X 150 X 210mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,6b39fb54effbed2e071b2d0d8318d0e23c197dc1ac9a4378e60b5c72fabfed9c
1b818564-17bc-599a-8c99-24662b4b5742,Product,master_canonical,wajenzi-master-catalogue-v1,11118,TA124,simple,Drill Bit Spade 13pc Set,1,visible,taxable,1,,tools,Tool accessories,,piece,13,piece,13 piece,,,,,,,,,,,EC004332,,b5c58689003cfc28d522fc158b6690c97ccb75562b5293a4e95432f3db93b7dd
49aa16a4-b877-5d57-b69e-bf711a2f4c6f,Product,master_canonical,wajenzi-master-catalogue-v1,11120,TA125,simple,Drill Bit Spade 16mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,672c70262dbe548d27937f4afda4916b56dbcc5beb62bbb0c2634a5cfc81c80a
0626c393-4684-5471-af2a-d9ad2408d89e,Product,master_canonical,wajenzi-master-catalogue-v1,11121,TA126,simple,Drill Bit Spade 18mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,3852d5eafd7cd371723fda65e76b6428928abbbb591115e8c0c5fad89e01a066
32ea4fe1-22be-50f5-b77e-dcf7578b243c,Product,master_canonical,wajenzi-master-catalogue-v1,11122,TA127,simple,Drill Bit Spade 20mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,f4dfcd766cad830532f3e71076cee91143e39be377a75501abdab234474b469f
71707b15-6387-52bb-9969-2872c463bc65,Product,master_canonical,wajenzi-master-catalogue-v1,11123,TA128,simple,Drill Bit Spade 22mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,e08e62c855f697c1aabe6edde116060667db3f3ae0dc4429a4a663e368bc9b5e
c28042f2-97a5-55cf-9bdd-cc9d24afdef9,Product,master_canonical,wajenzi-master-catalogue-v1,11124,TA129,simple,Drill Bit Spade 24mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,c4d7cdce62867f8b79c447fa3c21237ea0124903bfd658dad5157ff9287eaba5
5eae10e3-0579-55ab-abb1-f2d41d77b682,Product,master_canonical,wajenzi-master-catalogue-v1,11125,TA130,simple,Drill Bit Spade 25mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,2bf1602bdbb1ca91428ffbdac73912e2eedd9df4fd620fb7e8c77260aa0d5f3b
30ea33b4-0fda-5665-8151-2f3e13af11dd,Product,master_canonical,wajenzi-master-catalogue-v1,11127,TA131,simple,Drill Bit Spade 7pc Set,1,visible,taxable,1,,tools,Tool accessories,,piece,7,piece,7 piece,,,,,,,,,,,EC004332,,ddf91b1c266b2f5c3967d2c84c79b553610d41d7336fc781488acca1b2d2a5e1
24a7c68d-5a38-5206-9263-6deae31908ac,Product,master_canonical,wajenzi-master-catalogue-v1,11129,TA132,simple,Drill Bit Tile 10mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,10,,,23-15 17 13 13,09 30 00,,EC000945,04.060,442d714529d8177b4e771462bb66669773562ed6ea9ebdf75bffbe68233d5822
3b948d92-50a9-5884-9308-ff95cc900f33,Product,master_canonical,wajenzi-master-catalogue-v1,11130,TA133,simple,Drill Bit Tile 12mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,12,,,23-15 17 13 13,09 30 00,,EC000945,04.060,7e0e39e109d5e6ebddfed358162333d5cebd38304f1381c7cb854fba19c54b08
9123ee92-a28a-595e-a36b-1d79dacfeb03,Product,master_canonical,wajenzi-master-catalogue-v1,11132,TA134,simple,Drill Bithsspointeq 1-10mm 19pc Set,1,visible,taxable,1,,tools,Tool accessories,,piece,19,piece,19 piece,,,,,,,,,,,EC004332,,174a02150d607c86e08b10c36dbb939e00b8c3fd9e0bb611774f80441dddcb41
810c21c0-4ab0-53d1-87c3-2c15b1f8c14a,Product,master_canonical,wajenzi-master-catalogue-v1,11133,TA135,simple,Drill Bithsspointeq 12mm 5pc,1,visible,taxable,1,,tools,Tool accessories,,piece,5,piece,5 piece,,,,,,,,,,,EC004332,,4a7dc93e0486774dfff6f5d87e5d267bbea8e5f8f97330b252b14c4b774514bc
3791563c-3757-52fc-b83c-82aff4f7b3f4,Product,master_canonical,wajenzi-master-catalogue-v1,11135,TA136,simple,Drill Bits 6mm Shaft,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,da0d831512bb879f04ef19a52721c16af12ad7068188535001c247142ae9176e
de00c5be-ce60-5365-ba0b-9b82216aa563,Product,master_canonical,wajenzi-master-catalogue-v1,11137,TA137,simple,Drill Bits 6mm Shaft,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,c658af5fda0ddb0abc24e924824357756ac4b9ab6cc4faf0be88cf2feb6b7373
6acab47f-b158-5889-9d9c-5e01f94afdcc,Product,master_canonical,wajenzi-master-catalogue-v1,11139,TA138,simple,Drill Bits 6mm Shaft,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,,,,,,,EC004332,,52a277304773f085b891ad4618ffae65027f7c268b45f71e56760d9dde022591
9d6aea44-bcd7-591a-9b2c-440f693c4c8b,Product,master_canonical,wajenzi-master-catalogue-v1,11140,TA139,simple,Drill Bittile 6mm,1,visible,taxable,1,,tools,Tool accessories,,piece,1,piece,1 piece,,,,,6,,,23-15 17 13 13,09 30 00,,EC004332,04.060,eed5b7048d86304d0cdfbfde9a951f5d9a65ce5a50608bbfefafe40bfc058f98
